UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,Demanda_Real,2020-04-28,MARTES,368.84093,349.66469,337.33728,331.5217,333.83246,337.72676,339.89228,370.76109,408.10836,427.50284,453.38608,479.47696,492.53368,491.2841,485.37154,477.78657,469.18471,454.8373,485.90654,491.01133,482.82748,464.00399,430.56247,391.62281,10154.98395,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-29,MIERCOLES,356.11517,342.47877,333.53625,326.11494,329.05935,338.26787,341.58608,379.09136,423.81809,448.49983,472.53797,494.63385,504.77672,500.15024,485.38789,478.54424,472.43107,456.36592,490.90285,506.89282,490.60029,472.69793,440.99067,403.5971,10289.07727,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-30,JUEVES,374.57209,353.92636,345.20776,340.71318,339.21328,344.27448,344.11468,383.86767,422.52569,444.47,461.79926,483.44633,495.46802,496.36449,481.09711,477.03894,464.23648,444.53898,466.86271,467.90838,451.8635,428.02428,395.57863,363.89536,10071.00766,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-01,DOMINGO,398.08969,376.06462,361.55658,353.00617,347.73524,341.3926,325.8934,335.212,366.22582,392.30002,420.56574,446.82113,458.63353,463.7756,454.26488,447.91094,443.60027,443.35117,481.44454,502.62194,495.43842,479.98774,451.98796,414.42284,10002.30284,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-02,LUNES,392.2076,376.25003,364.45549,358.45418,364.54194,394.93167,415.74987,470.83414,534.47583,585.69605,619.54894,640.16647,636.19061,645.92037,652.07114,654.03028,648.79655,609.13087,600.52992,609.83344,584.11375,549.58337,501.49424,452.61665,12661.6234,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-03,MARTES,415.63668,395.81467,384.15723,379.05722,383.67379,411.05011,426.99507,489.80165,536.21819,576.16439,611.84472,633.75367,637.77726,643.33104,660.52008,649.46476,637.2374,597.25336,587.52524,605.70855,588.09038,548.78999,497.27342,448.60541,12745.74428,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-04,MIERCOLES,411.97571,397.63287,386.46113,374.91967,388.32071,418.84582,438.31114,488.58725,550.77425,593.62967,630.62647,648.09383,638.05371,644.74329,666.09405,672.71121,661.95325,603.95693,603.01642,615.75697,599.95863,554.81601,511.65295,458.01482,12958.90676,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-05,JUEVES,423.77678,406.00107,394.03493,387.8768,391.493,411.05418,433.4497,486.59205,548.37613,587.17764,622.45872,645.83738,639.97518,644.69104,651.88083,658.84919,646.7892,599.02094,583.01606,593.79505,571.85987,541.79501,499.51118,455.73149,12825.04342,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-06,VIERNES,421.37598,414.57984,405.16743,398.42198,405.85023,429.13834,455.19005,506.80356,558.99851,598.69853,632.1277,661.9784,657.73321,667.25212,679.38742,683.64921,666.78018,602.34009,607.24614,602.35774,584.48579,546.47658,504.32332,465.50315,13155.8655,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-07,SABADO,434.88213,402.42758,395.99474,389.04759,389.78596,397.28533,398.84001,445.82822,500.8093,537.05078,572.43734,591.42308,585.38577,534.14415,502.81929,501.51069,497.90952,489.89337,513.54806,536.74683,518.48334,487.55106,447.92836,414.05508,11485.78758,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-08,DOMINGO,386.36494,368.80942,354.92757,344.87183,337.59841,335.01575,330.88966,340.06098,361.31096,391.98781,409.59134,440.3226,457.79709,459.57276,453.77613,441.51428,439.64535,437.17626,471.91761,499.61188,491.05826,477.02336,457.9694,422.8899,9911.70355,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-09,LUNES,384.76892,375.99422,368.48366,362.75538,371.11931,397.40015,421.81415,470.59559,536.62525,569.32453,610.53605,632.89101,629.3422,633.18808,647.88017,653.20012,642.80235,604.51776,589.39658,603.02731,582.03565,541.35625,498.26714,453.30447,12580.6263,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-10,MARTES,417.38996,401.38288,393.798,390.02735,395.02929,421.11622,438.76981,485.57207,537.42779,588.08495,620.63448,643.21093,639.42092,641.65563,658.07066,657.64014,642.72256,598.36671,604.56946,608.05706,584.59358,539.0667,483.87761,440.5542,12831.03896,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-11,MIERCOLES,409.12441,393.25819,382.61863,376.41141,384.41429,411.32978,431.59402,476.31,530.19081,566.51752,604.62291,629.04522,625.88606,628.07141,632.03359,631.76651,623.96849,582.90739,585.22959,602.09545,580.22534,539.15142,489.39969,444.16263,12560.33476,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-12,JUEVES,414.03943,393.58572,379.43796,375.17736,382.49853,410.74357,438.94365,490.01358,539.85728,579.985,606.93287,616.44764,607.84754,629.86344,647.96969,651.85175,632.78885,593.8166,588.76891,603.93969,581.00423,543.33525,494.27481,452.1338,12655.25715,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-13,VIERNES,404.70043,387.15996,375.28529,359.60364,366.03651,391.46306,396.14278,442.996,507.60918,538.68988,572.27511,600.40753,601.20506,608.87298,621.1441,618.77048,610.07163,573.51198,563.72439,581.74815,565.31247,523.36802,488.82678,440.71036,12139.63577,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-14,SABADO,412.84736,393.29587,378.7888,373.23512,372.99901,384.88653,395.12039,426.28148,477.05353,497.26315,513.81521,535.41117,537.08691,530.79769,521.40486,511.31323,499.49146,488.79031,515.48678,538.52004,522.65678,489.83142,447.5044,407.16519,11171.04669,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-15,DOMINGO,378.93343,367.89432,351.50335,344.16718,336.00587,334.54475,320.52827,333.30531,360.0627,373.47889,409.40773,439.60492,456.03543,456.1847,449.38509,444.75216,435.96454,429.38509,466.65334,479.64248,485.61005,473.8577,452.97135,416.05352,9795.93217,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-16,LUNES,385.97646,356.70321,358.37241,353.36793,361.50843,379.6638,400.97866,457.15212,525.9439,565.41135,596.29091,607.37426,610.39788,605.60785,611.35546,602.44076,587.41417,549.69807,554.50562,564.57276,548.86033,521.21215,483.61102,436.46233,12024.88184,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-17,MARTES,405.38528,388.20004,374.60355,354.70077,367.64105,392.63974,405.36533,460.81183,519.68345,550.57374,582.33815,604.68066,607.13405,594.54032,604.36185,609.74568,599.24436,557.82269,560.33363,574.78856,551.58888,526.58355,484.91807,441.99362,12119.67885,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-18,MIERCOLES,405.11952,388.22314,370.92117,352.05021,353.59397,368.83513,381.09994,437.20003,498.44548,529.11964,560.86987,594.12995,594.24229,595.50554,599.64618,600.99102,587.43163,547.99781,544.58358,554.98028,533.29927,502.26342,463.75569,421.84235,11786.14711,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-19,JUEVES,384.81786,367.37736,357.34554,351.06188,355.21521,368.1043,381.196,433.14612,483.55929,522.11472,562.35493,589.68465,590.81842,584.95075,585.24499,584.66731,565.18116,529.98851,529.13416,543.29705,524.82311,497.07005,460.1521,418.06827,11569.37374,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-20,VIERNES,386.7305,366.75027,353.75892,347.3455,351.02536,362.78224,373.6088,428.18214,478.91409,508.96165,527.61191,546.61356,546.24789,541.52869,535.92954,529.84036,511.17995,479.14019,487.26865,506.85153,486.34384,455.9947,426.67873,390.98461,10930.27362,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-21,SAALF,358.16002,336.41758,325.61256,317.64125,315.4053,314.46826,295.0834,316.79375,351.51115,378.72877,398.11496,410.83302,433.61222,434.6061,423.52331,424.79974,432.33469,434.49151,464.29858,490.55106,471.55819,434.47433,415.67056,376.50238,9355.19269,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-22,DOALF,342.17142,331.24609,320.09344,313.33093,306.44325,301.96858,278.1515,292.88383,321.25792,343.54078,363.98839,384.78533,409.97812,415.29673,406.29423,399.47867,398.62722,392.39015,427.38223,460.86578,452.52687,436.35628,408.22047,382.39017,8889.66838,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-23,LF,352.39227,335.45923,321.3994,297.58328,289.41226,287.61736,285.29555,302.19737,330.65971,350.43093,372.78341,401.29516,426.37189,429.78341,422.14519,412.60966,416.72803,406.3439,442.10932,458.13273,455.19713,439.74353,423.59482,389.57575,9048.86129,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-24,MADLF,361.8415,345.01322,333.8132,326.87433,323.00998,332.99003,332.75661,369.17191,399.8877,404.97331,416.82113,434.74785,468.83331,478.78346,457.19092,444.4642,431.13317,419.42812,449.08794,461.16171,446.80821,423.97446,400.77634,365.88486,9629.42747,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-25,MIERCOLES,336.51796,317.09362,305.14776,297.95122,295.41137,300.95627,295.94871,323.36775,355.07884,371.07701,394.63144,417.42944,436.41708,435.31153,425.2548,417.04983,407.026,399.08299,433.51747,455.518,443.23445,421.08575,398.28446,362.11203,9044.50578,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-26,JUEVES,332.96425,315.52466,304.20819,296.27246,294.93682,298.46235,296.45407,317.01007,341.95721,357.4561,382.16042,404.81595,423.49808,422.52582,413.50526,407.07229,400.11536,390.69588,423.65473,447.13411,432.71783,411.54982,383.78819,347.98235,8846.46227,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-27,VIERNES,320.10753,301.83889,291.5449,285.17943,284.34652,288.35398,281.14314,310.37197,343.18429,362.55349,384.9894,413.10188,425.54029,425.70061,414.59855,407.85195,399.0255,389.47228,418.95829,445.08125,434.01837,411.90535,385.17068,350.66198,8774.70052,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-28,SABADO,322.7941,303.93557,292.37138,285.37526,282.84254,285.72237,273.2451,292.24891,320.854,343.59581,366.56363,387.22804,405.68246,404.48853,393.43308,386.95913,382.90396,377.39064,409.80406,433.46238,420.59967,401.10511,376.83619,349.20792,8498.64984,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-29,DOMINGO,323.86548,306.93125,293.35883,284.89153,280.00948,275.65839,252.31404,265.21826,283.4663,304.72821,322.20733,347.0222,364.76025,378.7518,371.04191,362.06509,354.08244,354.94881,394.3493,420.33099,410.22089,396.09449,375.21803,348.50272,8070.03802,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-30,LUNES,323.29137,304.02667,292.97904,285.847,284.97886,290.17534,287.23282,314.46027,345.99464,369.96492,393.59754,416.91096,428.65825,426.17066,411.04449,405.60257,396.6464,389.24481,423.32959,446.86631,434.82318,416.24947,387.39538,354.1531,8829.64364,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-03-31,MARTES,327.13973,309.63515,297.79706,291.52635,290.37716,296.31746,292.27403,317.51222,341.84645,363.77442,384.02034,408.21485,425.83926,428.78984,412.7876,408.38103,398.5916,390.65978,428.29415,447.85124,433.21862,414.78655,388.4329,353.74574,8851.81353,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-01,SABADO,408.05581,387.06784,375.51194,368.16167,369.67349,376.7868,376.88293,410.95208,452.54896,490.66839,521.81545,542.45719,541.03676,528.39994,513.67092,506.26247,501.39072,487.51371,515.70263,528.0953,510.69358,488.79647,438.14873,418.93437,11059.22815,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-02,DOMINGO,391.58794,369.52942,351.99724,343.57946,339.6413,335.92027,325.91964,334.82049,357.08989,387.69522,414.06649,429.33386,447.98937,448.60347,429.63345,432.03299,427.56996,421.69802,456.34759,486.04253,480.72098,465.27719,437.3801,398.1658,9712.64267,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-03,LUNES,373.98357,359.63252,351.15511,346.60937,351.75347,382.14146,406.61261,455.25914,516.97285,558.39463,592.06035,601.11844,597.15944,600.04274,612.42868,624.63167,622.02661,581.52052,573.98979,581.93686,562.55534,527.26702,481.71518,439.64838,12100.61575,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-04,MARTES,401.70235,383.29978,370.00826,364.32874,368.61431,398.4721,421.34227,472.24314,530.07792,577.37948,612.76828,628.85354,621.85259,631.80807,647.84223,633.83527,637.36852,592.2216,586.83549,597.29701,574.87553,535.86562,482.88389,437.56484,12509.34083,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-05,MIERCOLES,407.36263,389.16753,376.9181,371.67048,374.8396,404.22596,422.98721,471.50717,538.6809,576.4928,613.11093,617.74802,609.84886,610.9181,637.06676,656.39548,645.30365,598.87172,588.6495,601.03499,578.90068,536.22432,484.84351,436.93633,12549.70523,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-06,JUEVES,406.35931,390.92907,373.13241,371.49944,376.5911,402.49303,419.32706,474.86617,535.92571,572.75116,607.61183,624.76248,611.32105,615.55236,640.22107,644.23693,635.09765,591.64099,584.27742,600.95694,577.68415,540.97501,497.27879,451.6597,12547.15083,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-07,VIERNES,415.28041,396.18743,381.67625,372.33243,381.7511,406.88664,424.71823,470.25562,528.39782,570.71996,607.62937,623.91247,619.44809,617.39112,634.63526,639.5674,631.04992,594.38669,581.12169,594.68434,572.02607,530.39327,493.91871,453.45367,12541.82396,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-08,SABADO,411.80199,392.11253,390.6272,381.63651,383.41797,391.23099,402.25927,443.6333,501.52394,541.61309,574.74256,587.40517,585.09535,554.7754,538.54091,521.06324,512.39295,508.79258,528.12055,542.97521,524.48125,490.79212,453.65981,420.63782,11583.33171,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-09,DOMINGO,380.81246,368.38728,350.57053,346.33737,338.99126,341.99696,324.36893,324.65038,366.05313,397.77537,420.77987,438.84925,452.90862,456.96708,450.02304,444.98051,440.43393,431.5792,463.18772,500.86616,493.33467,467.12339,451.85939,415.3398,9868.1763,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-10,LUNES,387.54993,370.33235,360.5853,357.26183,357.78688,391.37381,413.67344,464.43258,534.41363,572.34895,611.82267,635.02897,627.27617,628.80638,644.8388,658.8328,654.44773,611.50651,591.47834,601.54168,583.72727,547.93183,490.52005,448.49385,12546.01175,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-11,MARTES,414.34994,390.53189,367.46556,381.38009,388.24315,415.97691,429.47519,486.5146,544.0251,590.15371,632.24894,652.29473,640.20417,647.03085,659.23276,663.37276,647.49931,606.85867,593.82135,607.91463,583.90178,541.45532,498.90435,445.00871,12827.86447,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-12,MIERCOLES,415.30106,398.59234,388.827,377.08199,387.41423,408.50732,427.63971,460.669,527.43811,570.01914,614.4644,641.57295,635.06254,646.28962,661.0566,661.57587,645.57207,604.31918,590.07126,601.28961,580.59983,542.95469,496.76925,450.83163,12733.9194,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-13,JUEVES,418.6903,399.36484,378.24992,380.56057,389.12266,415.02538,440.67517,489.68419,545.85462,585.83924,622.90147,644.46014,633.39092,649.67209,659.3139,651.85945,650.56733,605.34667,591.65587,607.58448,590.94834,554.23452,511.74914,467.87102,12884.62223,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-14,VIERNES,431.60979,405.3586,396.16858,383.89697,390.92974,419.45318,441.71679,493.64363,554.52655,591.2444,625.28939,654.84189,644.90796,651.55001,653.64605,660.49113,642.28081,603.99386,596.44059,596.01349,577.18705,541.16617,503.65379,465.36288,12925.3733,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-15,SABADO,423.16149,397.40292,391.5827,373.05529,366.28694,376.44123,381.29705,423.38736,476.91046,528.26267,565.13397,594.28535,596.00097,579.57383,569.944,561.74351,549.91163,532.13125,554.51794,565.13142,542.31752,506.04835,472.00974,441.99474,11768.53233,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-16,DOMINGO,411.09056,387.52074,369.24417,351.93472,338.03151,334.19522,321.11557,336.73439,365.57492,394.16161,422.20536,444.34785,459.59544,461.7602,453.19051,444.63,441.22954,426.76599,459.19197,486.96794,483.40004,467.12646,444.15565,411.31084,9915.4812,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-17,LUNES,377.91695,365.96037,357.69808,350.85352,356.36476,381.73646,404.52629,460.06142,530.70829,572.98785,610.67481,631.53999,628.85545,637.55664,653.28849,653.86148,642.88923,597.62353,577.3568,591.02962,570.15026,534.34958,486.72217,441.89933,12416.61137,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-18,MARTES,407.00059,386.47624,375.53951,369.0397,373.84351,400.30718,418.23745,475.24128,536.00167,572.84932,606.61669,633.81597,627.48713,635.62538,652.57692,651.80469,647.18273,604.17917,584.48563,599.87503,575.16653,541.99171,508.59517,464.97796,12648.91716,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-19,MIERCOLES,427.80247,409.94755,399.2625,394.98585,394.1271,415.81555,428.81479,488.6114,542.50896,594.68813,624.89476,652.73135,641.87963,635.28545,643.17856,635.19152,632.97346,598.64416,594.29273,605.62275,587.08154,546.69445,503.19126,451.00519,12849.23111,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-20,JUEVES,420.1597,401.42858,392.00711,384.86497,381.0479,409.01425,437.12641,496.9886,558.99488,589.99547,621.88251,650.38233,645.13958,610.28669,575.6512,622.28469,606.59453,582.68075,584.28479,579.82671,549.28272,511.50193,473.48576,421.36462,12506.27668,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-21,VIERNES,400.1462,378.54462,379.00917,383.61292,390.19143,411.93856,432.4674,483.36647,539.17701,564.48102,588.80373,599.28338,601.68388,607.50791,621.22002,620.12604,621.99062,584.9037,570.15554,561.60873,551.28786,511.9861,476.63085,438.03176,12318.15492,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-22,SABADO,404.09642,391.0754,379.5697,369.91098,371.41114,374.90143,383.36928,420.21691,464.66491,493.94451,523.66421,545.52389,547.90152,527.67536,469.04376,477.52958,477.25899,471.87633,510.25318,538.57052,519.95187,486.71185,446.83976,414.66787,11010.62937,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-23,DOMINGO,390.50254,369.96412,341.6451,328.39346,322.86523,320.1198,307.08985,318.68628,361.58732,391.69937,418.99196,442.78376,459.63323,459.05306,449.36194,442.62233,437.48063,441.22081,469.11041,487.39146,478.78962,455.44795,423.30644,397.88828,9715.63495,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-24,LUNES,377.41858,359.46,356.78394,350.08231,356.88231,391.29199,414.80174,460.56051,521.07109,553.62531,585.91972,613.30816,606.38748,614.54162,635.81738,628.29266,608.00851,584.81989,573.55277,580.43113,557.01865,522.74075,475.27935,427.08131,12155.17716,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-25,MARTES,393.60046,377.02916,372.16909,362.56252,375.72165,404.55915,427.34095,453.5521,500.91131,536.73984,578.75825,597.44413,593.26478,598.32723,620.64384,621.25374,603.54686,571.72664,570.8332,583.69031,560.18342,516.60069,469.26086,422.63957,12112.35975,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-26,MIERCOLES,386.68462,376.40794,367.41688,360.77586,363.97908,396.91138,413.12117,456.65897,500.94989,511.65604,542.01502,577.74902,580.19924,572.66963,581.95282,584.92357,579.66631,555.45317,563.13113,563.52532,546.15178,508.35213,457.36434,408.83185,11756.54716,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-27,JUEVES,382.45554,363.47791,360.26727,352.89551,365.97818,395.24072,413.95229,459.4342,522.27334,549.61076,583.94017,598.30715,582.09194,588.22639,577.17206,580.5518,577.88664,550.36189,558.57348,578.99465,554.05789,513.13176,469.67771,426.58925,11905.1485,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-28,VIERNES,392.58438,376.59894,367.38998,360.98218,370.81224,394.54402,421.98724,458.01286,510.63589,533.95893,561.44147,597.54786,599.56744,597.86039,619.53069,619.57964,610.1068,575.26556,569.51161,580.15123,558.26343,515.53079,480.73837,442.05467,12114.65661,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-02-29,SABADO,405.5886,388.01378,375.9663,362.94856,365.27891,369.85631,362.2152,413.80523,456.60144,515.11732,548.28351,573.48156,567.64799,549.60346,528.55771,526.56719,520.36902,505.83322,524.87632,539.45036,518.35142,484.69803,458.36219,424.4276,11285.90123,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-01-01,1--ENE,320.17807,305.79595,294.13226,282.7328,272.72251,266.91584,237.72125,239.7828,252.42324,268.21443,286.0429,300.02973,316.26494,322.44767,314.01824,308.28558,309.14551,313.5462,359.36542,376.89181,371.96506,359.44704,337.41561,313.69851,7329.18337,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-01-02,2--ENE,291.93877,277.13974,265.56833,263.67223,265.15481,278.2026,285.73823,331.23656,381.88947,419.99005,453.49461,479.41322,489.95563,488.97454,489.52172,488.99622,482.77208,454.29753,469.55292,475.59196,457.46739,430.8847,395.6255,359.71761,9476.79642,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-01-03,VIVENE,332.11302,313.73281,302.86494,298.80992,300.3102,314.13623,320.69308,362.20074,412.80989,449.86198,482.71655,508.11005,513.05498,517.34027,520.84948,520.11958,508.15499,473.69637,485.87835,494.82782,470.65066,443.77632,412.16073,377.52694,10136.3959,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-01-04,SAVENE,348.22247,329.83269,317.93526,308.29379,310.00296,314.13487,308.86554,341.48557,381.45223,414.47097,451.73315,467.73371,471.86014,462.29315,450.87609,443.40761,436.6715,423.59649,452.32794,466.501,449.1009,418.8914,393.41648,363.87432,9526.98023,0.0,0.0,0.0
